id,ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,home_link
6825,05KS,small_airport,Darbro Field,945,NA,US,US-KS,Elk City,
6826,05KY,small_airport,Cartersville Airport,1070,NA,US,US-KY,Berea,
6827,05LA,small_airport,Greg's Flying Service Airport,76,NA,US,US-LA,Baskin,
6828,05LL,heliport,Midwest Heliport,710,NA,US,US-IL,Willowbrook,
6829,05LS,small_airport,Grass Roots Airport,83,NA,US,US-LA,Alexandria,
6830,05M,heliport,Pauls Valley General Hospital Heliport,911,NA,US,US-OK,Pauls Valley,
6831,05MA,heliport,Bentley Heliport,80,NA,US,US-MA,Ipswich,
6832,05MD,small_airport,Breezecroft Airport,20,NA,US,US-MD,Chestertown,
6833,05ME,small_airport,Drisko Airport,70,NA,US,US-ME,Jonesboro,
322876,05MN,heliport,Northern Pines Medical Center Heliport,1446,NA,US,US-MN,Aurora,
6834,05MO,heliport,Portageville Community Heliport,272,NA,US,US-MO,Portageville,
6835,05MS,heliport,Va Medical Center Jackson Heliport,359,NA,US,US-MS,Jackson,
6836,05NC,closed,Brunswick Community Hospital Heliport,63,NA,US,US-NC,Supply,
6837,05NE,small_airport,Mc Kay Airport,2010,NA,US,US-NE,Spalding,
6838,05NH,heliport,Stumpfield Heliport,200,NA,US,US-NH,Kensington,
6839,05NJ,heliport,Paulus Hook Pier Heliport,7,NA,US,US-NJ,Jersey City,
324404,05NV,small_airport,Baker Ranches Airport,5180,NA,US,US-NV,Baker,
6840,05NY,heliport,Oswego County At Pulaski Heliport,445,NA,US,US-NY,Pulaski,
6841,05OI,small_airport,Dorlon Airpark,830,NA,US,US-OH,Columbia Station,
6842,05OK,closed,Hawk Haven Airport,1075,NA,US,US-OK,Crescent,
6843,05OR,small_airport,Peacock Ranch Airport,3500,NA,US,US-OR,Enterprise,
6844,05PA,heliport,PECO Mob. Heliport,110,NA,US,US-PA,Philadelphia,
6845,05PN,heliport,State Police Area Iii Heliport,485,NA,US,US-PA,Harrisburg,
6846,05PS,small_airport,Mills Brothers Airport,1210,NA,US,US-PA,Burnt Cabins,
6847,05S,small_airport,Vernonia Airfield,647,NA,US,US-OR,Vernonia,
6848,05TA,small_airport,Brandes Air Field,276,NA,US,US-TX,Sealy,
6849,05TE,small_airport,Hilde-Griff Field,950,NA,US,US-TX,Georgetown,
6850,05TN,closed,Thurmond Glenn Field,285,NA,US,US-TN,Covington,
6851,05TS,small_airport,Dew Drop Airport,750,NA,US,US-TX,Justin,
6852,05TX,small_airport,Circle 'A' Ranch Airport,608,NA,US,US-TX,Blum,
6853,05UT,small_airport,Oljato Airport,4838,NA,US,US-UT,Oljato,
6854,05V,small_airport,Blanca Airport,7720,NA,US,US-CO,Blanca,
6855,05VA,small_airport,Providence Airport,445,NA,US,US-VA,Farmville,
6856,05VT,heliport,Port of Highgate Springs Heliport,68,NA,US,US-VT,Highgate Springs,
6857,05WA,heliport,Sacred Heart Medical Center Helistop,2220,NA,US,US-WA,Spokane,
6858,05WI,small_airport,Ames Private Airport,958,NA,US,US-WI,Darien,
45907,05WN,small_airport,Flat Creek Field,1570,NA,US,US-WA,Kettle Falls,
6859,05XS,small_airport,Johnson Memorial Airport,105,NA,US,US-AR,Wilmot,
6860,05Y,small_airport,Henning Municipal Airport,1455,NA,US,US-MN,Henning,
45272,06AK,small_airport,June Lake Airpark,425,NA,US,US-AK,Wasilla,
6861,06AL,heliport,Brown Stagefield Army Heliport,415,NA,US,US-AL,Fort Rucker/New Brockton,
6862,06AR,small_airport,Bondair Airport,499,NA,US,US-AR,Higden,
6863,06AZ,heliport,Mercy Gilbert Medical Center Heliport,1280,NA,US,US-AZ,Gilbert,
6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,115,NA,US,US-ME,Bangor,
6865,06CA,heliport,Sce Solar I Heliport,1942,NA,US,US-CA,Yermo,
6866,06CL,heliport,Abc7-Tv Heliport,520,NA,US,US-CA,Glendale,
6867,06CO,small_airport,Jecan Airport,5100,NA,US,US-CO,Branson,
6868,06FA,small_airport,William P Gwinn Airport,28,NA,US,US-FL,Jupiter,
6869,06FD,small_airport,Grass Roots Airpark,105,NA,US,US-FL,Mascotte,
6870,06FL,heliport,Morton Plant Hospital Heliport,3,NA,US,US-FL,Clearwater,
6871,06GA,heliport,Smith Heliport,1065,NA,US,US-GA,Redan,
6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,536,NA,US,US-IN,French Lick,
6873,06IA,small_airport,Rich Field,880,NA,US,US-IA,Walford,
6874,06ID,small_airport,Larkin Airport,2750,NA,US,US-ID,Kuna,
6875,06IL,small_airport,Humm Airport,708,NA,US,US-IL,Earlville,
6876,06IN,closed,Ellis Fly-In Airport,575,NA,US,US-IN,Blackhawk,
6877,06IS,small_airport,Sinele Strip,695,NA,US,US-IL,Nauvoo,
6878,06KS,heliport,Riverside Hospital Airlift Heliport,1332,NA,US,US-KS,Wichita,
6879,06KY,heliport,Falcon Heliport,751,NA,US,US-KY,Jackson,
6880,06LA,heliport,Panther Helicopters Inc Heliport,,NA,US,US-LA,Belle Chasse,
6881,06LL,closed,Hammersmith Heliport,812,NA,US,US-IL,Elburn,
6882,06LS,heliport,Tembec Heliport,85,NA,US,US-LA,St Francisville,
6883,06MA,heliport,The Barn Heliport,210,NA,US,US-MA,Pepperell,
6884,06MD,heliport,Bayview Heliport,132,NA,US,US-MD,Baltimore,
322276,06ME,heliport,Barker Heliport,649,NA,US,US-ME,Bethel,
6885,06MI,heliport,W A Foote Memorial Hospital Heliport,978,NA,US,US-MI,Jackson,
6886,06MN,small_airport,Pike Field Airport,1463,NA,US,US-MN,Virginia,
6887,06MO,small_airport,Noahs Ark Airport,755,NA,US,US-MO,Waldron,
6888,06MT,small_airport,Torgerson Airport,3541,NA,US,US-MT,Ethridge,
6889,06N,small_airport,Randall Airport,523,NA,US,US-NY,Middletown,
6890,06NC,small_airport,Tailwinds Airport,163,NA,US,US-NC,St. Pauls,
6891,06ND,small_airport,Fitterer's Strip,2180,NA,US,US-ND,Glen Ullin,
6892,06NE,heliport,St Marys Hospital Heliport,1015,NA,US,US-NE,Nebraska City,
6893,06NH,small_airport,Cole Farm Airport,160,NA,US,US-NH,Kensington,
6894,06NJ,closed,Chemical Bank - New Jersey Na Heliport,25,NA,US,US-NJ,Moorestown,
324414,06NV,small_airport,Silver Creek Airport,5556,NA,US,US-NV,Baker,
6895,06NY,small_airport,Murphy Field,1100,NA,US,US-NY,Auburn,
6896,06O1,heliport,Saint Elizabeth Medical Center Heliport,1020,NA,US,US-OH,Youngstown,
6897,06OH,small_airport,Hal Joy Airfield,1160,NA,US,US-OH,Williamsfield,
6898,06OI,small_airport,Green Acres Airport,915,NA,US,US-OH,New Lebanon,
6899,06OK,heliport,Albert Lodge Heliport,900,NA,US,US-OK,Grove,
6900,06OR,small_airport,Hayden Mountain Airport,850,NA,US,US-OR,Forest Grove,
6901,06PA,small_airport,Freefall Oz Airport,1440,NA,US,US-PA,Ceres,
45764,06PN,heliport,Schiavoni Heliport,727,NA,US,US-PA,Harrisburg,
6902,06PS,heliport,Cherokee Island Castle Heliport,760,NA,US,US-PA,West Homestead,
6903,06R,small_airport,Grawunder Field,289,NA,US,US-TX,Bellville,
6904,06SN,small_airport,Beyer Farm Airport,1340,NA,US,US-KS,Derby,
6905,06TA,small_airport,Glaser Field,480,NA,US,US-TX,Buckholts,
6906,06TE,small_airport,Ainsworth Airport,129,NA,US,US-TX,Cleveland,
6907,06TN,small_airport,Hunter STOLport,640,NA,US,US-TN,Columbia,
6908,06TS,closed,Roscoe Mc Connico Airport,350,NA,US,US-TX,Kerens,
6909,06TX,small_airport,Diamond N Ranch Airport,215,NA,US,US-TX,Hockley,
6910,06VA,small_airport,Mount Horeb Field,1160,NA,US,US-VA,Grottoes,
6911,06WA,heliport,N A Degerstrom Yard Heliport,2013,NA,US,US-WA,Spokane,
6912,06WI,small_airport,Young Private Airport,1075,NA,US,US-WI,Frederic,
15372,06WN,small_airport,Western Airpark,394,NA,US,US-WA,Yelm,
6913,06XS,small_airport,Campbell Field,546,NA,US,US-TX,Aubrey,
6914,06Y,small_airport,Herman Municipal Airport,1068,NA,US,US-MN,Herman,
318194,07AA,small_airport,Pan Lake Strip Airport,357,NA,US,US-AK,Willow,
6915,07AL,heliport,Tac X Stagefield Army Heliport,132,NA,US,US-AL,Fort Rucker/Samson,
6916,07AR,small_airport,Morrilton Airport,300,NA,US,US-AR,Morrilton,
6917,07AZ,closed,John C Lincoln Hospital Heliport,1255,NA,US,US-AZ,Phoenix,
6918,07B,small_airport,Blue Hill Airport,360,NA,US,US-ME,Blue Hill,
6919,07CA,heliport,West Side Hospital Heliport,850,NA,US,US-CA,Taft,
6920,07CL,small_airport,Richvale Airport,100,NA,US,US-CA,Richvale,
6921,07CO,small_airport,Comanche Creek Airport,6620,NA,US,US-CO,Kiowa,
6922,07CT,closed,Tnt Heliport,430,NA,US,US-CT,Salem,
6923,07D,small_airport,Tackaberry Airport,764,NA,US,US-MI,Avoca,
6924,07FA,small_airport,Ocean Reef Club Airport,8,NA,US,US-FL,Key Largo,https://www.oceanreef.com/community/private-airport-1345.html
6925,07FD,closed,Flying G Ranch STOLport,90,NA,US,US-FL,Lee,
6926,07FL,heliport,Southwest Florida Regional Medical Center Heliport,18,NA,US,US-FL,Fort Myers,
6927,07GA,small_airport,Alcovy Airport,750,NA,US,US-GA,Covington,
6928,07I,seaplane_base,Lake Monroe Seaplane Base,538,NA,US,US-IN,Bloomington,
6929,07ID,small_airport,Interstate Airport,4580,NA,US,US-ID,Malta,
6930,07II,heliport,St Vincent Jennings Hospital Heliport,740,NA,US,US-IN,North Vernon,
6931,07IN,small_airport,Gray Airport,750,NA,US,US-IN,Boggstown,
6932,07K,small_airport,Central City Municipal - Larry Reineke Field,1717,NA,US,US-NE,Central City,
6933,07KS,small_airport,Heape Field,1321,NA,US,US-KS,Augusta,
6934,07KY,small_airport,Blue Lick Airport,532,NA,US,US-KY,Louisville,
6935,07LA,closed,Air Oil Inc Nr 1 Heliport,,NA,US,US-LA,Harahan,
6936,07LS,heliport,LA State Police Troop F Heliport,80,NA,US,US-LA,Monroe,
6937,07MA,heliport,West Pond Heliport,149,NA,US,US-MA,Plymouth,
6938,07MD,small_airport,Baugher's Orchard Airport,700,NA,US,US-MD,Westminster,
6939,07ME,heliport,Westbrook Heliport,250,NA,US,US-ME,Westbrook,
6940,07MI,small_airport,Scott Airstrip,1065,NA,US,US-MI,Lake,
6941,07MN,small_airport,Dairyview Airport,1680,NA,US,US-MN,Hadley,
6942,07MO,small_airport,Lake Sexton Airport,880,NA,US,US-MO,Warrensburg,
6943,07MT,small_airport,Glasgow Industrial Airport,2762,NA,US,US-MT,Glasgow,
6944,07N,small_airport,Bermudian Valley Airpark,470,NA,US,US-PA,Kralltown,
6945,07NC,small_airport,Hawks Meadow Airport,625,NA,US,US-NC,Waxhaw,
6946,07NH,seaplane_base,Diving Rock Seaplane Base,1404,NA,US,US-NH,Washington,
6947,07NJ,heliport,Hackensack UMC Palisades Heliport,10,NA,US,US-NJ,North Bergen,
324410,07NV,small_airport,Border Line Farm Airport,5120,NA,US,US-NV,Baker,
6948,07NY,heliport,Mmc Heliport,1320,NA,US,US-NY,Monticello,
6949,07OH,closed,Tennessee Gas Heliport,1025,NA,US,US-OH,Claysville,
6950,07OK,small_airport,Pleasant Valley Airport,1322,NA,US,US-OK,Snyder,
6951,07OR,small_airport,Bruce's Airport,250,NA,US,US-OR,Milwaukie,
45747,07PN,small_airport,Folmar Airport,1690,NA,US,US-PA,Grassflat,
6952,07SN,small_airport,Churchill Airport,1965,NA,US,US-KS,Phillipsburg,
6953,07TA,small_airport,Salaika Aviation Airport,30,NA,US,US-TX,Danbury,
6954,07TE,small_airport,Cuddihy Field,39,NA,US,US-TX,Corpus Christi,
6955,07TN,small_airport,Corntassel Airport,970,NA,US,US-TN,Vonore,
6956,07TS,small_airport,Cross-Country Estates Airport,690,NA,US,US-TX,Georgetown,
6957,07TX,heliport,Pecks Heliport,660,NA,US,US-TX,Princeton,
310114,07UT,small_airport,ATK/Thiokol Airport,4480,NA,US,US-UT,Howell,
6958,07VA,small_airport,Alpha Hotel Airport,350,NA,US,US-VA,Clover,
6959,07VT,small_airport,Meadow STOLport,801,NA,US,US-VT,Jericho,
6960,07WA,heliport,Multicare Deaconess Hospital Heliport,2110,NA,US,US-WA,Spokane,
6961,07WI,closed,Bartell Strip,990,NA,US,US-WI,Genessee Depot,
6962,07XS,heliport,Allen Ponderosa Heliport,840,NA,US,US-TX,Crowley,
6963,07Y,small_airport,Hill City-Quadna Mountain Airport,1289,NA,US,US-MN,Hill City,
45248,08AK,small_airport,Fisher Airport,200,NA,US,US-AK,Big Lake,
6964,08AR,heliport,Crittenden Regional Hospital Heliport,206,NA,US,US-AR,West Memphis,
6965,08AZ,heliport,Mesa Police Heliport,1240,NA,US,US-AZ,Mesa,
6966,08B,small_airport,Merrymeeting Field,65,NA,US,US-ME,Bowdoinham,
6967,08CA,heliport,Pg & E Co. Placerville Svc Center Heliport,1810,NA,US,US-CA,Diamond Springs,
6968,08CL,small_airport,Kistler Ranch Airport,1025,NA,US,US-CA,Jamestown,
45316,08CN,heliport,Tulare Motor Sports #1 Heliport,270,NA,US,US-CA,Tulare,
6969,08CO,small_airport,Terra Firma Airport,5600,NA,US,US-CO,Rush,
6970,08CT,seaplane_base,Seavair's Landing Seaplane Base,881,NA,US,US-CT,Winsted,
6971,08F,small_airport,City of Coalgate Airport,615,NA,US,US-OK,Coalgate,
6972,08FA,small_airport,Duda Airstrip,35,NA,US,US-FL,La Belle,
6973,08FD,small_airport,Sunniland Ranch Airport,65,NA,US,US-FL,Okeechobee,
6974,08FL,small_airport,J. H. Hendrie Farms Airport,103,NA,US,US-FL,Lake Placid,
6975,08G,heliport,Salt Fork Lodge Heliport,960,NA,US,US-OH,Cambridge,
6976,08GA,small_airport,Sapelo Island Airport,12,NA,US,US-GA,Darien,
6977,08ID,small_airport,Symms Airport,2680,NA,US,US-ID,Marsing,
6978,08II,heliport,Parkview Lagrange Hospital Heliport,943,NA,US,US-IN,Lagrange,
6979,08IL,small_airport,Harms Airstrip,643,NA,US,US-IL,Tampico,
45416,08IN,seaplane_base,Winona Lake Seaplane Base,812,NA,US,US-IN,Winona Lake,
6980,08IS,small_airport,Hemmer RLA Restricted Landing Area,400,NA,US,US-IL,Du Quoin,
6981,08KS,small_airport,Alderson Airport,1250,NA,US,US-KS,Bennington,
6982,08KY,small_airport,Boss Airport,820,NA,US,US-KY,Burnside,
6983,08LA,heliport,Air Oil Inc Nr 2 Heliport,4,NA,US,US-LA,Harahan,
6984,08LL,small_airport,Sauer Airport,665,NA,US,US-IL,Dwight,
6985,08LS,small_airport,Aeleron Airport,51,NA,US,US-LA,Grand Coteau,
6986,08MA,small_airport,Wormid Airport,360,NA,US,US-MA,Southborough,
6987,08MD,heliport,St Joseph Hospital Heliport,470,NA,US,US-MD,Towson,
6988,08ME,small_airport,Lindbergh Airport,554,NA,US,US-ME,Avon,
6989,08MI,heliport,Sparrow Hospital Heliport,1019,NA,US,US-MI,Lansing,
6990,08MN,seaplane_base,Christenson Point Seaplane Base,1372,NA,US,US-MN,Chisholm/Hibbing,
6991,08MO,small_airport,Twin Oaks Airport,955,NA,US,US-MO,Jasper,
6992,08MS,small_airport,Williams Field,345,NA,US,US-MS,Coldwater,
6993,08MT,small_airport,Clark Airport,3450,NA,US,US-MT,Grassrange,
6994,08N,small_airport,Keller Brothers Airport,550,NA,US,US-PA,Lebanon,
6995,08NC,small_airport,Whiteheart Farm Airport,750,NA,US,US-NC,Lewisville,
6996,08ND,small_airport,Brecht Strip,1990,NA,US,US-ND,Golden Valley,
6997,08NE,small_airport,Laurel Municipal Airport,1467,NA,US,US-NE,Laurel,
6998,08NH,heliport,Memorial Hospital Heliport,574,NA,US,US-NH,North Conway,
6999,08NJ,heliport,St Barnabas Medical Center Heliport,429,NA,US,US-NJ,Livingston,
7000,08NY,small_airport,Md1 Airport,650,NA,US,US-NY,Middletown,
7001,08OH,small_airport,Kenley Airport,1230,NA,US,US-OH,Hartford,
7002,08OK,small_airport,Parks Airport,635,NA,US,US-OK,Wilburton,
327859,08OL,small_airport,Broken B Airport,1518,NA,US,US-OK,Hydro,
7003,08OR,small_airport,Saxon Sycan Airport,4990,NA,US,US-OR,Silver Lake,
7004,08PA,heliport,Pocono Raceway Heliport,1812,NA,US,US-PA,Pocono Pines,
7005,08PN,heliport,Thomson Heliport,310,NA,US,US-PA,Lancaster,
7006,08R,small_airport,Richmond Airport,130,NA,US,US-RI,West Kingston,
7007,08TA,heliport,Rancho Del Lago Heliport,1208,NA,US,US-TX,Fischer,
7008,08TE,small_airport,B. J. Mc Combs Sisterdale Airport,1447,NA,US,US-TX,Comfort,
7009,08TS,closed,Puesta Del Sol Airport,420,NA,US,US-TX,La Gloria,
7010,08TX,small_airport,Cross Wind Airport,1040,NA,US,US-TX,Weatherford,
7011,08U,small_airport,Stevens-Crosby Airport,6397,NA,US,US-NV,North Fork,
7012,08VA,small_airport,Springwood Airstrip,1000,NA,US,US-VA,Buchanan,
7013,08WA,closed,Manchester Laboratory Heliport,2,NA,US,US-WA,Manchester,
7014,08WI,closed,Pierick Airport,1225,NA,US,US-WI,Highland,
322194,08XA,small_airport,Knolle Ranch Airport,280,NA,US,US-TX,Snook,
7015,08XS,small_airport,Peterson Airport,45,NA,US,US-TX,Old Ocean,
329058,09AA,heliport,Sheldon Chalet Heliport,5742,NA,US,US-AK,Talkeetna,
45270,09AK,small_airport,West Beaver Airport,228,NA,US,US-AK,Big Lake,
7016,09AR,heliport,Magnolia Hospital Heliport,310,NA,US,US-AR,Magnolia,
7017,09AZ,small_airport,Stronghold Airport,4970,NA,US,US-AZ,St David,
7018,09CA,heliport,Mee Memorial Hospital Heliport,320,NA,US,US-CA,King City,
7019,09CL,small_airport,Alta Sierra Airport,2275,NA,US,US-CA,Grass Valley,
45317,09CN,heliport,Tulare Motor Sports #2 Heliport,272,NA,US,US-CA,Tulare,
7020,09CO,small_airport,Cottonwood Field,4180,NA,US,US-CO,Swink,
7021,09FA,small_airport,Placid Lakes Airport,130,NA,US,US-FL,Lake Placid,
7022,09FD,small_airport,Cheryl-Lane Landings Airport,71,NA,US,US-FL,Bushnell,
7023,09FL,small_airport,Sunnybreeze Airport,60,NA,US,US-FL,Arcadia,
7024,09GA,small_airport,Sunbelt Strip,230,NA,US,US-GA,Moultrie,
7025,09I,seaplane_base,International Falls Seaplane Base,1110,NA,US,US-MN,International Falls,
7026,09IA,small_airport,Skydive Iowa Airport,820,NA,US,US-IA,Brooklyn,
7027,09ID,small_airport,Taylor Ranch Landing Area Airport,3835,NA,US,US-ID,Moscow,
7028,09II,small_airport,Gibbons Field,880,NA,US,US-IN,Valeene,
7029,09IL,closed,Silver Cross Hospital Heliport,610,NA,US,US-IL,Joliet,
7030,09IN,small_airport,Gordon Airport,850,NA,US,US-IN,Columbia City,
7031,09IS,heliport,Swedish American Heliport,874,NA,US,US-IL,Rockford,
7032,09KS,small_airport,Coffman Airport,970,NA,US,US-KS,Wellsville,
7033,09KY,heliport,Baptist Hospital East Heliport,531,NA,US,US-KY,Louisville,
7034,09LA,heliport,Era Helicopters Fourchon Helibase Heliport,2,NA,US,US-LA,Grand Isle,
7035,09LL,small_airport,Pine Hill Airport,1000,NA,US,US-IL,Capron,
7036,09LS,heliport,West Feliciana Sheriff's Office Heliport,181,NA,US,US-LA,St Francisville,
7037,09MA,small_airport,Kallander Field,403,NA,US,US-MA,Southborough,
7038,09ME,small_airport,Perrotti Skyranch Airfield,260,NA,US,US-ME,Berwick,
7039,09MI,heliport,Michigan National Guard Headquarters Heliport,842,NA,US,US-MI,Lansing,
7040,09MN,small_airport,W Johnson Field,1060,NA,US,US-MN,Hazel Run,
7041,09MO,small_airport,Hogue Farm Airport,1210,NA,US,US-MO,Willard,
7042,09N,small_airport,Airhaven Airport,450,NA,US,US-NY,Staatsburg,
7043,09NC,small_airport,William Irving Lewis Airport,310,NA,US,US-NC,Broadway,
7044,09NE,small_airport,Summer Hill Farm Airport,1250,NA,US,US-NE,Bennington,
7045,09NJ,heliport,Stonebridge Farm Helistop,100,NA,US,US-NJ,Somerville,
324843,09NR,small_airport,Dakota Air Ranch Airport,561,NA,US,US-NC,Ramseur,
7046,09NY,heliport,Spring Lake Fire Department Heliport,254,NA,US,US-NY,Kingston,
7047,09OK,small_airport,Ragtime Aerodrome,700,NA,US,US-OK,Collinsville,
7048,09OR,heliport,Mid-Columbia Medical Center Heliport,487,NA,US,US-OR,The Dalles,
7049,09PA,small_airport,Eagle Field,1780,NA,US,US-PA,Port Matilda,
7050,09PN,heliport,Hundley Residence Heliport,480,NA,US,US-PA,Kintersville,
7051,09S,small_airport,Sullivan Lake State Airport,2614,NA,US,US-WA,Metaline Falls,
14580,09TA,small_airport,Lazy G Bar Ranch Airport,923,NA,US,US-TX,Decatur,
7052,09TE,small_airport,Running M Ranch Airport,787,NA,US,US-TX,Glen Rose,
7053,09TN,heliport,Univ of Tennessee Medical Center Heliport,924,NA,US,US-TN,Knoxville,
7054,09TS,small_airport,Pitcock Rosillos Mountain Ranch Airport,3100,NA,US,US-TX,Marathon,
7055,09TX,small_airport,Smokey Mtn Ranch Airport,2522,NA,US,US-TX,Sheffield,
7056,09VA,small_airport,Alum Ridge STOLport,2375,NA,US,US-VA,Floyd,
7057,09VG,heliport,Augusta Medical Center Heliport,1390,NA,US,US-VA,Fishersville,
7058,09W,heliport,South Capitol Street Heliport,10,NA,US,US-DC,Washington,
7059,09WA,heliport,Holy Family Hospital Heliport,2081,NA,US,US-WA,Spokane,
7060,09WI,small_airport,Parkway Farm Strip,705,NA,US,US-WI,Holmen,
7061,09XS,heliport,Baptist Medical Center Heliport,710,NA,US,US-TX,San Antonio,
7062,09Y,seaplane_base,Wipline Seaplane Base,687,NA,US,US-MN,Inver Grove Hgts,
322435,0AA6,heliport,Big Salmon Heliport,292,NA,US,US-AK,Haines,
325323,0AA7,small_airport,Kalifonsky Meadows Airport,65,NA,US,US-AK,Kenai,
7063,0AK,small_airport,Pilot Station Airport,305,NA,US,US-AK,Pilot Station,
7064,0AK0,small_airport,Scotts Airport,800,NA,US,US-AK,North Pole,
7065,0AK1,small_airport,Anderson Lake Airport,463,NA,US,US-AK,Wasilla,
45273,0AK2,small_airport,Yentna Bend Strip,81,NA,US,US-AK,Willow,
7066,0AK3,small_airport,Parker Lake Airport,250,NA,US,US-AK,Montana Creek,
7067,0AK5,small_airport,Young Creek Airport,1580,NA,US,US-AK,May Creek,
7068,0AK6,small_airport,Victory Airport,1800,NA,US,US-AK,Victory Bible Camp,
7069,0AK7,small_airport,Bradley Lake Hydroelectri Project Airstrip,18,NA,US,US-AK,Homer,
7070,0AK8,closed,Pollux Heliport,515,NA,US,US-AK,North Pole,
7071,0AK9,small_airport,Falcon Lake Strip,110,NA,US,US-AK,Point Mackenzie,
7072,0AL0,heliport,Huntsville Field,619,NA,US,US-AL,Huntsville,
7073,0AL1,small_airport,Resort Airport,97,NA,US,US-AL,Foley,
7074,0AL2,heliport,Clay County Hospital Heliport,1040,NA,US,US-AL,Ashland,
7075,0AL3,heliport,Hospital Pad Heliport,295,NA,US,US-AL,Evergreen,
7076,0AL4,heliport,Dekalb Regional Medical Center Heliport,870,NA,US,US-AL,Fort Payne,
7077,0AL5,small_airport,Flomaton Airport,247,NA,US,US-AL,Flomaton,
7078,0AL6,heliport,D.W. Mcmillian Memorial Hospital Heliport,155,NA,US,US-AL,Brewton,
7079,0AL7,heliport,Gadsden Regl Medical Center Heliport,621,NA,US,US-AL,Gadsden,
7080,0AL8,heliport,Brookwood Medical Center Heliport,763,NA,US,US-AL,Birmingham,
7081,0AL9,small_airport,Wilson Creek Airport,590,NA,US,US-AL,Florence,
7082,0AR0,heliport,Smh Heliport,1352,NA,US,US-AR,Springdale,
7083,0AR1,small_airport,Hooterville South Airport,370,NA,US,US-AR,Centerville,
7084,0AR2,small_airport,Mission Field-Marotti Memorial Airport,217,NA,US,US-AR,Crawfordsville,
